"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","polintr","trstprl","trstplc","lrscale","imbgeco","imueclt","imwbcnt","gndr","agea","eduyrs","inwds","ainws","ainwe","binwe","inwtm","prob","stratum","psu"
"ESS11e04_1",11,"4.1","12.01.2026",66915,"HU",0.8177212,0.83103544,0.38747352,0.32200423,60,3,3,6,3,7,6,7,2,69,17,2023-06-18 16:16:00,2023-06-18 16:16:23,2023-06-18 16:18:45,2023-06-18 16:27:44,68,0.00071821344,824,13215
"ESS11e04_1",11,"4.1","12.01.2026",66919,"HU",0.79973197,0.6264212,0.38747352,0.24272163,120,2,5,5,5,4,3,6,1,69,8,2023-05-13 14:08:58,2023-05-13 14:09:08,2023-05-13 14:09:56,2023-05-13 14:16:02,34,0.0007343689,855,13203
"ESS11e04_1",11,"4.1","12.01.2026",66934,"HU",1.3434716,0.81510276,0.38747352,0.31583074,60,3,0,0,3,5,5,5,2,56,12,2023-06-02 16:21:23,2023-06-02 16:21:25,2023-06-02 16:24:28,2023-06-02 16:36:42,41,0.00043714978,892,13320
"ESS11e04_1",11,"4.1","12.01.2026",66965,"HU",0.781485,1.1590747,0.38747352,0.44911075,20,4,3,7,5,5,5,5,1,43,8,2023-06-05 16:29:03,2023-06-05 16:29:06,2023-06-05 16:29:36,2023-06-05 17:10:10,61,0.0007515158,815,13544
"ESS11e04_1",11,"4.1","12.01.2026",66967,"HU",1.2884102,2.5163512,0.38747352,0.97501945,120,1,5,7,77,5,6,5,1,44,18,2023-07-20 17:58:37,2023-07-20 17:58:39,2023-07-20 17:59:12,2023-07-20 18:05:30,59,0.0004558318,773,13011
"ESS11e04_1",11,"4.1","12.01.2026",66986,"HU",1.2845863,0.7105885,0.38747352,0.27533424,30,4,6,8,5,4,2,2,2,39,12,2023-05-28 18:02:33,2023-05-28 18:02:34,2023-05-28 18:04:21,2023-05-28 18:17:10,68,0.00045718867,888,12561
"ESS11e04_1",11,"4.1","12.01.2026",66987,"HU",0.79973197,0.57129437,0.38747352,0.22136143,990,4,0,3,77,1,0,2,1,26,14,2023-08-13 16:30:10,2023-08-13 16:30:12,2023-08-13 16:31:58,2023-08-13 16:40:08,37,0.0007343689,855,13247
"ESS11e04_1",11,"4.1","12.01.2026",67017,"HU",0.8177212,0.7578791,0.38747352,0.29365808,792,2,2,2,5,0,2,3,1,30,12,2023-06-29 13:12:49,2023-06-29 13:13:04,2023-06-29 13:13:31,2023-06-29 13:20:07,46,0.00071821344,824,12575
"ESS11e04_1",11,"4.1","12.01.2026",67026,"HU",1.2845863,2.0391238,0.38747352,0.7901065,10,4,10,10,5,10,10,10,2,16,10,2023-07-30 14:48:39,2023-07-30 14:48:41,2023-07-30 14:50:34,2023-07-30 14:55:39,40,0.00045718867,888,12565
"ESS11e04_1",11,"4.1","12.01.2026",67046,"HU",1.3147261,0.661389,0.38747352,0.2562707,90,3,10,9,6,5,4,88,2,68,13,2023-06-23 17:37:01,2023-06-23 17:37:03,2023-06-23 17:39:08,2023-06-23 17:49:12,51,0.00044670774,826,12606
"ESS11e04_1",11,"4.1","12.01.2026",67103,"HU",0.8094684,1.4723847,0.38747352,0.5705101,0,4,0,10,88,0,0,0,2,81,12,2023-06-20 17:31:43,2023-06-20 17:31:45,2023-06-20 17:43:20,2023-06-20 17:49:25,38,0.00072553585,864,13498
"ESS11e04_1",11,"4.1","12.01.2026",67113,"HU",0.8094684,0.43760344,0.38747352,0.16955975,30,3,7,7,6,7,7,7,2,33,14,2023-09-04 09:07:03,2023-09-04 09:07:04,2023-09-04 09:07:43,2023-09-04 09:09:38,38,0.00072553585,864,13451
"ESS11e04_1",11,"4.1","12.01.2026",67140,"HU",1.2907349,1.40181,0.38747352,0.54316425,30,2,3,8,7,2,2,3,1,38,12,2023-10-06 17:57:28,2023-10-06 17:57:30,2023-10-06 17:59:29,2023-10-06 18:06:11,73,0.0004550108,893,13441
"ESS11e04_1",11,"4.1","12.01.2026",67143,"HU",0.79614586,1.1966866,0.38747352,0.46368438,180,1,10,7,10,4,7,8,1,74,11,2023-05-30 16:08:17,2023-05-30 16:08:21,2023-05-30 16:09:02,2023-05-30 16:12:10,25,0.0007376768,751,13557
"ESS11e04_1",11,"4.1","12.01.2026",67172,"HU",0.781485,0.71246386,0.38747352,0.27606088,60,2,3,5,7,6,6,6,1,45,11,2023-06-08 09:46:30,2023-06-08 09:46:46,2023-06-08 09:48:53,2023-06-08 09:57:37,38,0.0007515158,815,13406
"ESS11e04_1",11,"4.1","12.01.2026",67186,"HU",1.2890666,0.8121355,0.38747352,0.314681,30,1,0,0,0,4,4,3,2,20,12,2023-06-15 12:26:02,2023-06-15 12:26:04,2023-06-15 12:26:36,2023-06-15 12:37:30,77,0.00045559971,783,12646
"ESS11e04_1",11,"4.1","12.01.2026",67302,"HU",1.3434716,1.1196663,0.38747352,0.43384105,40,2,4,6,2,6,6,6,1,73,14,2023-09-03 10:57:34,2023-09-03 10:57:36,2023-09-03 10:58:03,2023-09-03 11:01:23,46,0.00043714978,892,13432
"ESS11e04_1",11,"4.1","12.01.2026",67316,"HU",0.8094684,0.49111554,0.38747352,0.19029427,1008,2,0,5,4,3,3,5,2,62,12,2023-09-03 16:48:24,2023-09-03 16:48:29,2023-09-03 16:49:26,2023-09-03 16:57:12,42,0.00072553585,864,13461
"ESS11e04_1",11,"4.1","12.01.2026",67317,"HU",1.2134563,1.1831303,0.38747352,0.45843163,0,4,7,8,7,9,8,7,2,19,12,2023-06-03 13:19:09,2023-06-03 13:19:11,2023-06-03 13:19:45,2023-06-03 13:22:12,40,0.00048398806,865,13179
"ESS11e04_1",11,"4.1","12.01.2026",67319,"HU",1.3710899,1.3076506,0.38747352,0.50667995,0,3,9,8,8,3,7,3,1,47,12,2023-07-22 16:24:50,2023-07-22 16:24:51,2023-07-22 16:25:53,2023-07-22 16:40:25,46,0.00042834412,796,13153
"ESS11e04_1",11,"4.1","12.01.2026",67330,"HU",0.79614586,0.77624905,0.38747352,0.30077595,30,2,3,4,6,10,10,10,2,19,12,2023-06-26 17:17:28,2023-06-26 17:17:29,2023-06-26 17:17:47,2023-06-26 17:19:18,60,0.0007376768,751,13579
"ESS11e04_1",11,"4.1","12.01.2026",67351,"HU",0.79973197,0.5526402,0.38747352,0.21413344,90,3,6,8,8,2,4,3,1,83,11,2023-06-29 15:56:05,2023-06-29 15:56:11,2023-06-29 15:56:32,2023-06-29 16:01:12,48,0.0007343689,855,13465
"ESS11e04_1",11,"4.1","12.01.2026",67356,"HU",0.8177212,0.5337109,0.38747352,0.20679884,30,4,88,88,88,3,3,88,2,62,11,2023-05-26 17:06:32,2023-05-26 17:06:35,2023-05-26 17:08:42,2023-05-26 17:19:13,57,0.00071821344,824,13569
"ESS11e04_1",11,"4.1","12.01.2026",67364,"HU",1.2841908,0.67579234,0.38747352,0.26185164,0,3,8,3,3,7,6,6,2,53,11,2023-06-10 10:02:17,2023-06-10 10:02:19,2023-06-10 10:02:56,2023-06-10 10:16:09,57,0.0004573295,771,12711
"ESS11e04_1",11,"4.1","12.01.2026",67368,"HU",0.7841711,0.57644427,0.38747352,0.22335689,60,3,6,7,4,6,6,6,1,36,11,2023-05-31 13:22:21,2023-05-31 13:22:22,2023-05-31 13:22:49,2023-05-31 13:42:58,48,0.00074894156,844,13463
"ESS11e04_1",11,"4.1","12.01.2026",67372,"HU",0.8177212,0.7798857,0.38747352,0.30218506,15,3,5,10,7,5,4,4,1,43,12,2023-05-20 12:13:28,2023-05-20 12:13:32,2023-05-20 12:16:15,2023-05-20 12:29:18,57,0.00071821344,824,13448
"ESS11e04_1",11,"4.1","12.01.2026",67376,"HU",1.267203,0.6668527,0.38747352,0.25838777,45,1,9,9,9,2,1,3,2,46,12,2023-05-15 14:42:20,2023-05-15 14:42:22,2023-05-15 14:45:49,2023-05-15 15:02:55,70,0.00046346034,793,12715
"ESS11e04_1",11,"4.1","12.01.2026",67380,"HU",1.2916256,1.9284074,0.38747352,0.7472068,8888,1,77,8,0,0,1,4,2,53,16,2023-07-09 14:26:44,2023-07-09 14:26:46,2023-07-09 14:28:24,2023-07-09 14:46:11,66,0.00045469703,851,12805
"ESS11e04_1",11,"4.1","12.01.2026",67395,"HU",0.79973197,0.48520827,0.38747352,0.18800536,20,2,6,5,2,2,3,3,2,66,11,2023-06-29 15:48:42,2023-06-29 15:48:44,2023-06-29 15:49:16,2023-06-29 16:14:16,56,0.0007343689,855,13481
"ESS11e04_1",11,"4.1","12.01.2026",67405,"HU",0.79973197,0.8592492,0.38747352,0.3329363,0,3,7,3,5,5,6,7,2,27,8,2023-07-25 15:06:30,2023-07-25 15:06:48,2023-07-25 15:10:15,2023-07-25 15:25:56,57,0.0007343689,855,13555
"ESS11e04_1",11,"4.1","12.01.2026",67415,"HU",1.291736,2.8878148,0.38747352,1.1189517,20,4,4,3,88,4,6,4,1,17,11,2023-05-21 10:12:38,2023-05-21 10:12:41,2023-05-21 10:14:20,2023-05-21 10:29:11,64,0.00045465818,804,12876
"ESS11e04_1",11,"4.1","12.01.2026",67416,"HU",0.79973197,0.3611236,0.38747352,0.13992582,30,3,7,8,7,2,2,5,2,50,11,2023-07-12 16:31:29,2023-07-12 16:31:32,2023-07-12 16:32:40,2023-07-12 16:43:09,53,0.0007343689,855,13475
"ESS11e04_1",11,"4.1","12.01.2026",67444,"HU",0.8177212,0.73313254,0.38747352,0.28406945,30,3,6,10,5,2,88,5,1,66,11,2023-05-16 14:44:00,2023-05-16 14:44:28,2023-05-16 14:45:12,2023-05-16 15:00:44,71,0.00071821344,824,13448
"ESS11e04_1",11,"4.1","12.01.2026",67455,"HU",0.79973197,1.5341495,0.38747352,0.5944423,60,3,5,6,8,3,4,2,1,27,8,2023-06-14 15:13:29,2023-06-14 15:13:32,2023-06-14 15:14:20,2023-06-14 15:20:27,32,0.0007343689,855,13458
"ESS11e04_1",11,"4.1","12.01.2026",67473,"HU",1.284016,0.92046344,0.38747352,0.3566552,798,3,8,8,5,8,8,8,2,60,8,2023-08-30 13:18:03,2023-08-30 13:18:06,2023-08-30 13:19:18,2023-08-30 13:38:09,65,0.00045739175,780,13314
"ESS11e04_1",11,"4.1","12.01.2026",67484,"HU",0.79973197,0.81648475,0.38747352,0.31636623,60,3,4,6,2,3,3,4,1,55,12,2023-07-08 18:14:58,2023-07-08 18:15:06,2023-07-08 18:15:43,2023-07-08 18:35:28,61,0.0007343689,855,12609
"ESS11e04_1",11,"4.1","12.01.2026",67488,"HU",0.7841711,0.29360268,0.38747352,0.11376326,60,3,8,8,10,6,7,6,2,54,11,2023-07-15 09:37:15,2023-07-15 09:37:17,2023-07-15 09:40:19,2023-07-15 09:50:18,59,0.00074894156,844,13509
"ESS11e04_1",11,"4.1","12.01.2026",67493,"HU",0.8177212,0.6890397,0.38747352,0.26698464,180,3,7,7,7,6,3,3,1,85,8,2023-08-03 15:00:37,2023-08-03 15:00:52,2023-08-03 15:02:08,2023-08-03 15:12:50,44,0.00071821344,824,13574
"ESS11e04_1",11,"4.1","12.01.2026",67509,"HU",0.8177212,0.7798857,0.38747352,0.30218506,1061,2,5,6,77,3,4,1,1,50,12,2023-06-27 17:41:11,2023-06-27 17:41:12,2023-06-27 17:42:17,2023-06-27 17:50:47,48,0.00071821344,824,12575
"ESS11e04_1",11,"4.1","12.01.2026",67514,"HU",0.8177212,0.73313254,0.38747352,0.28406945,60,2,8,9,7,6,6,7,1,75,12,2023-06-03 15:06:12,2023-06-03 15:06:14,2023-06-03 15:07:24,2023-06-03 15:15:30,48,0.00071821344,824,13257
"ESS11e04_1",11,"4.1","12.01.2026",67530,"HU",0.781485,0.6697525,0.38747352,0.25951135,30,3,5,6,5,5,5,88,1,68,11,2023-06-01 12:28:38,2023-06-01 12:28:41,2023-06-01 12:29:35,2023-06-01 12:42:10,48,0.0007515158,815,13455
"ESS11e04_1",11,"4.1","12.01.2026",67538,"HU",1.291736,1.881563,0.38747352,0.7290558,90,2,5,8,7,6,6,5,1,76,15,2023-05-21 14:51:22,2023-05-21 14:51:24,2023-05-21 14:51:55,2023-05-21 15:06:15,63,0.00045465818,804,12880
"ESS11e04_1",11,"4.1","12.01.2026",67544,"HU",0.8177212,0.6890397,0.38747352,0.26698464,30,3,0,3,3,0,3,0,1,64,9,2023-05-26 15:06:30,2023-05-26 15:06:33,2023-05-26 15:07:36,2023-05-26 15:10:55,37,0.00071821344,824,13536
"ESS11e04_1",11,"4.1","12.01.2026",67547,"HU",0.7841711,0.5828249,0.38747352,0.2258292,30,3,4,7,88,88,88,88,2,72,11,2023-07-08 13:07:38,2023-07-08 13:07:40,2023-07-08 13:08:05,2023-07-08 13:14:23,59,0.00074894156,844,13469
"ESS11e04_1",11,"4.1","12.01.2026",67552,"HU",0.79973197,0.3611236,0.38747352,0.13992582,60,3,1,2,5,3,7,5,2,47,13,2023-06-13 14:02:16,2023-06-13 14:02:29,2023-06-13 14:03:40,2023-06-13 14:17:48,45,0.0007343689,855,13458
"ESS11e04_1",11,"4.1","12.01.2026",67559,"HU",1.2878537,1.2578624,0.38747352,0.48738837,120,4,0,0,77,7,7,7,2,31,16,2023-07-21 15:54:55,2023-07-21 15:54:58,2023-07-21 15:55:35,2023-07-21 15:58:49,46,0.00045602873,870,13354
"ESS11e04_1",11,"4.1","12.01.2026",67579,"HU",0.781485,0.6697525,0.38747352,0.25951135,30,3,6,7,77,3,4,4,1,57,11,2023-05-20 16:07:31,2023-05-20 16:07:33,2023-05-20 16:08:58,2023-05-20 16:15:39,39,0.0007515158,815,13381
"ESS11e04_1",11,"4.1","12.01.2026",67595,"HU",0.781485,1.0295416,0.38747352,0.39892012,40,2,7,8,9,7,7,7,2,42,16,2023-05-30 18:56:46,2023-05-30 18:56:48,2023-05-30 18:58:06,2023-05-30 19:08:34,57,0.0007515158,815,13476
"ESS11e04_1",11,"4.1","12.01.2026",67600,"HU",1.3019409,0.9570569,0.38747352,0.3708342,75,2,8,8,10,3,5,5,1,40,12,2023-05-25 19:15:17,2023-05-25 19:15:18,2023-05-25 19:17:14,2023-05-25 19:27:40,55,0.00045109447,799,12624
"ESS11e04_1",11,"4.1","12.01.2026",67641,"HU",0.781485,0.6294715,0.38747352,0.24390353,0,4,3,5,5,5,5,5,1,62,8,2023-05-19 14:36:18,2023-05-19 14:36:27,2023-05-19 14:36:55,2023-05-19 14:40:24,21,0.0007515158,815,13267
"ESS11e04_1",11,"4.1","12.01.2026",67713,"HU",1.3099011,0.58716094,0.38747352,0.22750932,0,4,4,4,6,7,4,5,2,30,11,2023-07-29 15:03:48,2023-07-29 15:03:51,2023-07-29 15:04:56,2023-07-29 15:09:48,30,0.00044835318,775,13098
"ESS11e04_1",11,"4.1","12.01.2026",67736,"HU",1.2772434,3.9273846,0.38747352,1.5217575,15,3,6,4,7,1,88,88,1,70,20,2023-08-02 17:55:27,2023-08-02 17:55:30,2023-08-02 17:56:30,2023-08-02 18:02:15,29,0.0004598171,828,12944
"ESS11e04_1",11,"4.1","12.01.2026",67774,"HU",0.7841711,0.57644427,0.38747352,0.22335689,45,3,0,2,5,0,5,2,1,50,11,2023-06-11 12:37:56,2023-06-11 12:38:15,2023-06-11 12:39:58,2023-06-11 12:47:50,45,0.00074894156,844,13548
"ESS11e04_1",11,"4.1","12.01.2026",67781,"HU",1.4268413,0.6442984,0.38747352,0.24964856,570,2,7,9,5,6,7,6,2,41,12,2023-06-10 09:30:38,2023-06-10 09:30:40,2023-06-10 09:30:54,2023-06-10 09:54:13,57,0.00041160733,795,13065
"ESS11e04_1",11,"4.1","12.01.2026",67830,"HU",1.3121643,0.6905131,0.38747352,0.26755553,120,3,0,10,5,2,2,4,2,48,12,2023-07-03 13:38:06,2023-07-03 13:38:07,2023-07-03 13:38:23,2023-07-03 14:01:32,67,0.0004475799,845,12923
"ESS11e04_1",11,"4.1","12.01.2026",67839,"HU",1.3501989,1.099605,0.38747352,0.4260678,510,3,2,7,1,4,4,3,2,38,12,2023-06-09 13:50:26,2023-06-09 13:50:30,2023-06-09 13:52:47,2023-06-09 14:04:58,70,0.00043497173,803,13106
"ESS11e04_1",11,"4.1","12.01.2026",67852,"HU",1.2907349,0.71398973,0.38747352,0.2766521,30,4,0,3,88,3,4,3,2,50,17,2023-07-21 16:40:10,2023-07-21 16:40:33,2023-07-21 16:42:17,2023-07-21 16:51:19,36,0.0004550108,893,13395
"ESS11e04_1",11,"4.1","12.01.2026",67884,"HU",1.272023,0.79361945,0.38747352,0.30750653,30,3,3,4,6,4,4,5,2,63,12,2023-06-23 15:04:13,2023-06-23 15:05:27,2023-06-23 15:18:43,2023-06-23 15:30:46,79,0.00046170418,786,13052
"ESS11e04_1",11,"4.1","12.01.2026",67890,"HU",0.7872055,0.69130194,0.38747352,0.2678612,30,3,9,9,5,1,1,1,2,70,10,2023-07-19 14:32:19,2023-07-19 14:32:20,2023-07-19 14:32:56,2023-07-19 14:40:18,72,0.00074605463,834,13563
"ESS11e04_1",11,"4.1","12.01.2026",67896,"HU",0.7841711,0.46610603,0.38747352,0.18060374,170,2,0,5,1,5,2,5,2,85,8,2023-07-13 10:09:06,2023-07-13 10:09:21,2023-07-13 10:17:52,2023-07-13 10:28:02,59,0.00074894156,844,13509
"ESS11e04_1",11,"4.1","12.01.2026",67909,"HU",0.7872055,0.5850802,0.38747352,0.22670308,30,3,6,10,7,2,2,2,2,67,11,2023-07-25 13:32:22,2023-07-25 13:32:28,2023-07-25 13:35:52,2023-07-25 13:48:50,61,0.00074605463,834,13474
"ESS11e04_1",11,"4.1","12.01.2026",67957,"HU",0.781485,1.0295416,0.38747352,0.39892012,30,4,7,9,77,2,2,2,2,53,17,2023-05-20 14:39:17,2023-05-20 14:39:20,2023-05-20 14:40:02,2023-05-20 14:43:58,31,0.0007515158,815,13381
"ESS11e04_1",11,"4.1","12.01.2026",67967,"HU",0.79973197,0.5732983,0.38747352,0.2221379,60,2,5,1,10,0,0,0,2,70,8,2023-06-13 10:49:36,2023-06-13 10:49:39,2023-06-13 10:51:10,2023-06-13 10:58:53,35,0.0007343689,855,13458
"ESS11e04_1",11,"4.1","12.01.2026",67987,"HU",0.8094684,0.49111554,0.38747352,0.19029427,35,2,6,6,7,7,7,5,2,67,14,2023-08-28 09:08:59,2023-08-28 09:09:10,2023-08-28 09:09:29,2023-08-28 09:12:06,33,0.00072553585,864,13451
"ESS11e04_1",11,"4.1","12.01.2026",67991,"HU",0.79614586,0.64838314,0.38747352,0.25123128,60,2,7,5,7,0,0,2,2,50,12,2023-06-17 15:21:40,2023-06-17 15:21:43,2023-06-17 15:25:39,2023-06-17 15:44:04,88,0.0007376768,751,13491
"ESS11e04_1",11,"4.1","12.01.2026",67992,"HU",1.2581804,1.115454,0.38747352,0.43220887,10,3,4,5,88,4,5,5,1,47,11,2023-07-05 19:26:52,2023-07-05 19:26:55,2023-07-05 19:29:25,2023-07-05 19:45:49,49,0.00046678388,877,13240
"ESS11e04_1",11,"4.1","12.01.2026",68002,"HU",1.2581804,0.7633552,0.38747352,0.2957799,30,4,5,7,10,5,7,4,2,67,14,2023-05-16 16:44:54,2023-05-16 16:45:04,2023-05-16 16:47:39,2023-05-16 17:01:02,50,0.00046678388,877,13227
"ESS11e04_1",11,"4.1","12.01.2026",68004,"HU",0.781485,0.4344452,0.38747352,0.168336,20,3,5,8,9,6,5,5,2,32,12,2023-05-20 10:53:40,2023-05-20 10:53:54,2023-05-20 10:56:01,2023-05-20 11:05:52,49,0.0007515158,815,13267
"ESS11e04_1",11,"4.1","12.01.2026",68009,"HU",1.2419553,1.6813378,0.38747352,0.6514739,90,2,3,7,3,1,2,0,2,43,11,2023-07-08 14:49:45,2023-07-08 14:49:48,2023-07-08 14:51:03,2023-07-08 15:02:28,46,0.000472882,867,12626
"ESS11e04_1",11,"4.1","12.01.2026",68012,"HU",1.1755363,0.8397529,0.38747352,0.32538202,30,3,6,7,4,7,6,5,1,28,11,2023-08-02 13:12:35,2023-08-02 13:12:37,2023-08-02 13:12:55,2023-08-02 13:15:25,38,0.0004996003,785,13337
"ESS11e04_1",11,"4.1","12.01.2026",68026,"HU",1.2366154,0.6220944,0.38747352,0.2410451,90,3,2,4,1,3,2,4,2,60,12,2023-07-05 17:08:27,2023-07-05 17:08:29,2023-07-05 17:09:14,2023-07-05 17:24:37,71,0.000474924,818,13373
"ESS11e04_1",11,"4.1","12.01.2026",68034,"HU",1.396243,0.6258636,0.38747352,0.24250557,30,2,7,7,8,1,3,3,2,26,16,2023-07-13 08:11:09,2023-07-13 08:11:13,2023-07-13 08:12:43,2023-07-13 08:17:48,38,0.0004206276,839,13317
"ESS11e04_1",11,"4.1","12.01.2026",68047,"HU",1.3121643,1.2744437,0.38747352,0.4938132,90,1,10,10,10,0,0,4,1,57,11,2023-07-03 11:09:51,2023-07-03 11:09:53,2023-07-03 11:10:07,2023-07-03 11:35:30,61,0.0004475799,845,12921
"ESS11e04_1",11,"4.1","12.01.2026",68063,"HU",0.7841711,0.57644427,0.38747352,0.22335689,605,4,5,5,4,2,77,3,1,48,11,2023-07-24 10:05:52,2023-07-24 10:05:54,2023-07-24 10:06:33,2023-07-24 10:10:46,59,0.00074894156,844,13559
"ESS11e04_1",11,"4.1","12.01.2026",68076,"HU",1.3147261,0.9085174,0.38747352,0.35202643,180,2,4,6,5,8,8,8,1,65,14,2023-06-23 16:07:00,2023-06-23 16:07:01,2023-06-23 16:08:09,2023-06-23 16:16:42,58,0.00044670774,826,12608
"ESS11e04_1",11,"4.1","12.01.2026",68082,"HU",1.3289722,0.9769276,0.38747352,0.37853357,30,2,4,6,6,1,1,3,1,42,12,2023-05-21 15:11:45,2023-05-21 15:11:46,2023-05-21 15:12:26,2023-05-21 15:22:42,78,0.0004419192,765,12554
"ESS11e04_1",11,"4.1","12.01.2026",68114,"HU",1.2616637,0.6128752,0.38747352,0.23747292,60,3,2,7,77,5,5,5,2,39,17,2023-06-17 13:00:58,2023-06-17 13:01:03,2023-06-17 13:03:50,2023-06-17 13:13:08,55,0.00046549516,788,13013
"ESS11e04_1",11,"4.1","12.01.2026",68166,"HU",1.3871007,1.3524351,0.38747352,0.5240328,826,4,2,2,5,1,1,1,2,33,12,2023-06-15 14:46:32,2023-06-15 14:46:34,2023-06-15 14:46:53,2023-06-15 15:07:17,83,0.0004233999,812,13174
"ESS11e04_1",11,"4.1","12.01.2026",68176,"HU",0.7841711,0.9521182,0.38747352,0.3689206,130,3,2,2,7,0,1,2,2,41,8,2023-06-20 14:30:33,2023-06-20 14:31:10,2023-06-20 14:32:42,2023-06-20 14:41:37,47,0.00074894156,844,12761
"ESS11e04_1",11,"4.1","12.01.2026",68224,"HU",1.2791057,2.7063174,0.38747352,1.0486263,60,3,4,6,4,5,6,5,1,46,17,2023-06-03 15:09:58,2023-06-03 15:10:05,2023-06-03 15:11:17,2023-06-03 15:26:18,62,0.00045914762,791,12861
"ESS11e04_1",11,"4.1","12.01.2026",68225,"HU",1.291736,0.67976296,0.38747352,0.26339015,70,2,5,6,4,5,4,6,2,44,13,2023-05-26 17:19:01,2023-05-26 17:19:04,2023-05-26 17:19:38,2023-05-26 17:32:31,60,0.00045465818,804,12889
"ESS11e04_1",11,"4.1","12.01.2026",68226,"HU",1.2889011,0.8120313,0.38747352,0.31464064,120,1,0,9,0,5,5,1,2,32,12,2023-07-07 10:51:24,2023-07-07 10:51:33,2023-07-07 10:51:48,2023-07-07 11:03:46,54,0.0004556582,863,12742
"ESS11e04_1",11,"4.1","12.01.2026",68233,"HU",0.79614586,1.8395431,0.38747352,0.7127742,15,3,8,7,0,3,7,7,2,53,15,2023-05-31 16:45:33,2023-05-31 16:45:36,2023-05-31 16:49:09,2023-05-31 16:51:41,63,0.0007376768,751,13557
"ESS11e04_1",11,"4.1","12.01.2026",68239,"HU",1.2581804,0.56813854,0.38747352,0.22013864,10,4,2,5,5,2,3,2,2,53,11,2023-06-12 17:31:40,2023-06-12 17:31:42,2023-06-12 17:32:33,2023-06-12 17:42:41,39,0.00046678388,877,13232
"ESS11e04_1",11,"4.1","12.01.2026",68249,"HU",0.7872055,0.4354547,0.38747352,0.16872716,28,4,5,8,5,1,4,3,2,37,12,2023-07-12 10:43:53,2023-07-12 10:43:54,2023-07-12 10:44:51,2023-07-12 10:51:23,33,0.00074605463,834,13562
"ESS11e04_1",11,"4.1","12.01.2026",68295,"HU",0.7872055,0.9975485,0.38747352,0.38652363,20,4,6,9,8,5,7,4,2,27,16,2023-06-03 12:01:27,2023-06-03 12:01:30,2023-06-03 12:02:22,2023-06-03 12:08:47,42,0.00074605463,834,13512
"ESS11e04_1",11,"4.1","12.01.2026",68306,"HU",1.3710899,1.2707515,0.38747352,0.49238253,0,4,6,9,2,4,5,4,1,33,12,2023-07-22 14:44:00,2023-07-22 14:46:18,2023-07-22 14:50:10,2023-07-22 15:05:35,50,0.00042834412,796,13154
"ESS11e04_1",11,"4.1","12.01.2026",68307,"HU",1.2917486,0.71811223,0.38747352,0.27824947,90,3,0,0,4,4,5,6,2,21,12,2023-07-05 13:43:45,2023-07-05 13:43:52,2023-07-05 13:44:32,2023-07-05 13:48:08,23,0.00045465372,854,13281
"ESS11e04_1",11,"4.1","12.01.2026",68329,"HU",0.8177212,0.73313254,0.38747352,0.28406945,40,3,3,7,5,5,7,6,1,58,11,2023-08-07 17:39:18,2023-08-07 17:39:19,2023-08-07 17:40:55,2023-08-07 17:53:04,57,0.00071821344,824,12544
"ESS11e04_1",11,"4.1","12.01.2026",68342,"HU",1.3509539,2.4573221,0.38747352,0.95214725,30,3,7,9,2,6,6,5,2,67,11,2023-08-01 09:34:04,2023-08-01 09:34:07,2023-08-01 09:35:12,2023-08-01 09:42:41,48,0.00043472863,841,12580
"ESS11e04_1",11,"4.1","12.01.2026",68426,"HU",0.8094684,0.717643,0.38747352,0.27806765,8888,3,0,10,5,3,3,3,1,52,12,2023-06-19 15:20:18,2023-06-19 15:20:20,2023-06-19 15:20:42,2023-06-19 15:23:14,38,0.00072553585,864,13535
"ESS11e04_1",11,"4.1","12.01.2026",68431,"HU",0.79614586,1.3564928,0.38747352,0.525605,60,3,1,4,4,88,4,4,2,63,16,2023-06-03 16:37:28,2023-06-03 16:37:32,2023-06-03 16:38:25,2023-06-03 16:43:57,49,0.0007376768,751,13516
"ESS11e04_1",11,"4.1","12.01.2026",68465,"HU",1.2855159,0.6764897,0.38747352,0.26212186,60,3,8,7,9,3,3,3,2,37,11,2023-06-21 10:20:24,2023-06-21 10:20:27,2023-06-21 10:20:48,2023-06-21 10:22:08,61,0.00045685808,873,12802
"ESS11e04_1",11,"4.1","12.01.2026",68466,"HU",0.8177212,0.83103544,0.38747352,0.32200423,60,3,3,8,3,7,6,7,2,68,22,2023-06-13 13:49:09,2023-06-13 13:49:21,2023-06-13 13:52:19,2023-06-13 14:03:49,53,0.00071821344,824,13553
"ESS11e04_1",11,"4.1","12.01.2026",68468,"HU",0.7841711,0.29360268,0.38747352,0.11376326,80,3,2,5,6,2,3,2,2,47,14,2023-06-15 15:56:42,2023-06-15 15:56:44,2023-06-15 15:58:21,2023-06-15 16:09:41,50,0.00074894156,844,13509
"ESS11e04_1",11,"4.1","12.01.2026",68469,"HU",0.8177212,0.7180999,0.38747352,0.27824467,60,3,7,8,8,5,5,4,2,65,8,2023-06-24 15:43:10,2023-06-24 15:43:12,2023-06-24 15:47:36,2023-06-24 16:03:48,48,0.00071821344,824,13486
"ESS11e04_1",11,"4.1","12.01.2026",68482,"HU",1.2855159,2.8739092,0.38747352,1.1135637,120,2,8,8,6,7,7,5,1,34,8,2023-06-24 10:43:22,2023-06-24 10:43:23,2023-06-24 10:43:38,2023-06-24 10:44:56,58,0.00045685808,873,12801
